folder_id;Trail Type;Distance (km);Elevation gain (m);Est. Time (hrs);Difficulty;Rating (out of 5);Available images;Image file path;Image URL;image_id;Coordinates (Lat, lon);Username;Date;id
Col Rodella via Campitello di Fassa;Out & Back;10,1;1082;5,35;Hard;4,8;92;/Users/just/Documents/ERM/Hiking trail images/Col Rodella via Campitello di Fassa/Image 1.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNzY5OTE5NTAvOWYzMTQyNDQzOTUyNWU4YjQ0ZDg4MDZkYmYxYjAxYTUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;1;46.47603, 11.74265;Elena Roussel;16/06/2024;Col Rodella via Campitello di Fassa 1
Col Rodella via Campitello di Fassa;Out & Back;10,1;1082;5,35;Hard;4,8;92;/Users/just/Documents/ERM/Hiking trail images/Col Rodella via Campitello di Fassa/Image 2.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNzU5NDU1MzIvN2ZhMzhkY2I4ZDVkNmE4ZjdjYzYzYTZhY2IzOTljZmEuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;2;46.47926, 11.74068;Mark Jackson;05/06/2024;Col Rodella via Campitello di Fassa 2
Col Rodella via Campitello di Fassa;Out & Back;10,1;1082;5,35;Hard;4,8;92;/Users/just/Documents/ERM/Hiking trail images/Col Rodella via Campitello di Fassa/Image 3.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNDk5OTM4MTMvNmYwZWY2MjQ1MzFiMTg1ZmM2NTFjZWNkNWUyNDFmNzEuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;3;46.48161, 11.74174;Joe Zanini;27/06/2022;Col Rodella via Campitello di Fassa 3
Col Rodella via Campitello di Fassa;Out & Back;10,1;1082;5,35;Hard;4,8;92;/Users/just/Documents/ERM/Hiking trail images/Col Rodella via Campitello di Fassa/Image 4.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjE4OTE1MzEvOTY4YzhjNmM4MzkwZDcwYjI2MDdjYThhMDI0YjA2N2YuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;4;46.48524, 11.74179;Alejandro Osorio;03/06/2023;Col Rodella via Campitello di Fassa 4
Col Rodella via Campitello di Fassa;Out & Back;10,1;1082;5,35;Hard;4,8;92;/Users/just/Documents/ERM/Hiking trail images/Col Rodella via Campitello di Fassa/Image 5.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvODE3MzI0MDAvNmMzZTMxM2VlZGVmYTk0YWVhZDY3YTk2NDNlNTJjMzEuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;5;46.48601, 11.74610;Emmanuel Guyot;19/08/2024;Col Rodella via Campitello di Fassa 5
Col Rodella via Campitello di Fassa;Out & Back;10,1;1082;5,35;Hard;4,8;92;/Users/just/Documents/ERM/Hiking trail images/Col Rodella via Campitello di Fassa/Image 6.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjE4OTE1NDkvOThjYTVmODMyYTJiNzk2YmE0YmE4ZTY0NzFjMzM5NWMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;6;46.48812, 11.75041;Alejandro Osorio;03/07/2023;Col Rodella via Campitello di Fassa 6
Col Rodella via Campitello di Fassa;Out & Back;10,1;1082;5,35;Hard;4,8;92;/Users/just/Documents/ERM/Hiking trail images/Col Rodella via Campitello di Fassa/Image 7.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjAxNDAwMzMvYzFmYmUzMWVlZTIwMzMzODEyOTNiMGJmZDZiYWQ3NDguanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;7;46.49224, 11.75442;Ralf Kanbach;28/05/2023;Col Rodella via Campitello di Fassa 7
Col Rodella via Campitello di Fassa;Out & Back;10,1;1082;5,35;Hard;4,8;92;/Users/just/Documents/ERM/Hiking trail images/Col Rodella via Campitello di Fassa/Image 8.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjE4OTE1NTQvYzE0OTYyODUyZDYxYmIwZjEzNjA5NWMwOWY4YjVjNjcuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;8;46.49518, 11.75185;Alejandro Osorio;03/06/2023;Col Rodella via Campitello di Fassa 8
Col Rodella via Campitello di Fassa;Out & Back;10,1;1082;5,35;Hard;4,8;92;/Users/just/Documents/ERM/Hiking trail images/Col Rodella via Campitello di Fassa/Image 9.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNzY3NDQzNjMvODQ1OWIwMTg4NTM3ZDVhMDdiYmZmMmZhNTA0YWZkMWUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;9;46.49653, 11.75159;TJ Kao;16/06/2024;Col Rodella via Campitello di Fassa 9
Col Rodella via Campitello di Fassa;Out & Back;10,1;1082;5,35;Hard;4,8;92;/Users/just/Documents/ERM/Hiking trail images/Col Rodella via Campitello di Fassa/Image 10.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjQzNzY5NzIvNWM3MTdiNWFiZjI0ZTk3Nzc4NWVjZmZlMmViMjk2ZWIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;10;46.49667, 11.75113;Hassan Hmayed;20/08/2023;Col Rodella via Campitello di Fassa 10
Col Rodella via Campitello di Fassa;Out & Back;10,1;1082;5,35;Hard;4,8;92;/Users/just/Documents/ERM/Hiking trail images/Col Rodella via Campitello di Fassa/Image 11.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTAzMjUzMjIvMWY4MmEzYWFiODFjZmM5YmY1NDk3YzBkZjk0ZGMwMWUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;11;46.49557, 11.74793;Fabien Payant;04/08/2022;Col Rodella via Campitello di Fassa 11
Col Rodella via Campitello di Fassa;Out & Back;10,1;1082;5,35;Hard;4,8;92;/Users/just/Documents/ERM/Hiking trail images/Col Rodella via Campitello di Fassa/Image 12.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTIyNDgwNjYvMzU5NDMwNjczZjU0YzAxMDY2OTZmN2NkYmY5OTY5MTcuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;12;46.49524, 11.74830;Leroy van Riessen;21/09/2022;Col Rodella via Campitello di Fassa 12
Geotrail Bula - Panidersattel - Pufels;Loop;7,1;374;2,34;Moderate;4,3;29;/Users/just/Documents/ERM/Hiking trail images/Geotrail Bula - Panidersattel - Pufels/Image 1.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvODM1ODU5NjUvMDhhYzM4OGQ1N2I1MDcwYWFmZGMwMGE5N2VjODI4MGIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;1;46.57829, 11.62147;Sam Gerber;11/09/2024;Geotrail Bula - Panidersattel - Pufels 1
Geotrail Bula - Panidersattel - Pufels;Loop;7,1;374;2,34;Moderate;4,3;29;/Users/just/Documents/ERM/Hiking trail images/Geotrail Bula - Panidersattel - Pufels/Image 2.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMzk0MTY5MDAvYzA4ZDBkOWE0ZTNiNzM0NzgyMzI0YWRhZTgzN2E5OTMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;2;46.57264, 11.62073;GIANCARLO MARINO;12/08/2021;Geotrail Bula - Panidersattel - Pufels 2
Geotrail Bula - Panidersattel - Pufels;Loop;7,1;374;2,34;Moderate;4,3;29;/Users/just/Documents/ERM/Hiking trail images/Geotrail Bula - Panidersattel - Pufels/Image 3.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMzk0MTY5NTUvY2RhMTBhODcwY2Y1Y2E0ODBjYzljMWQ5YzllNGZkMmQuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;3;46.57013, 11.62585;GIANCARLO MARINO;12/08/2021;Geotrail Bula - Panidersattel - Pufels 3
Geotrail Bula - Panidersattel - Pufels;Loop;7,1;374;2,34;Moderate;4,3;29;/Users/just/Documents/ERM/Hiking trail images/Geotrail Bula - Panidersattel - Pufels/Image 4.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMzk0MTY5NTEvMzhjNzdiNjRhNDQ0ZDZmZmUxNjhiOWQyNDAzMzI1MzAuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;4;46.56963, 11.62847;GIANCARLO MARINO;12/08/2021;Geotrail Bula - Panidersattel - Pufels 4
Geotrail Bula - Panidersattel - Pufels;Loop;7,1;374;2,34;Moderate;4,3;29;/Users/just/Documents/ERM/Hiking trail images/Geotrail Bula - Panidersattel - Pufels/Image 5.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvODIzMDEwNDEvNGU0ZmZhMWVkNWI5ODZmNjJlZGY1NzE0M2ZhNmE3NWUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;5;46.56741, 11.63463;Thomas Gaboury;26/08/2024;Geotrail Bula - Panidersattel - Pufels 5
Geotrail Bula - Panidersattel - Pufels;Loop;7,1;374;2,34;Moderate;4,3;29;/Users/just/Documents/ERM/Hiking trail images/Geotrail Bula - Panidersattel - Pufels/Image 6.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNDYzNjE4MTQvNGI5MGFiMzA4NGMyNjc3YWU4MDVjYTAyYzk3NzNiNDEuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;6;46.56526, 11.63331;Tom Davies;18/04/2022;Geotrail Bula - Panidersattel - Pufels 6
Geotrail Bula - Panidersattel - Pufels;Loop;7,1;374;2,34;Moderate;4,3;29;/Users/just/Documents/ERM/Hiking trail images/Geotrail Bula - Panidersattel - Pufels/Image 7.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNzc1NDYzNzkvYzgxYTBmMjAyN2UyMjRmNjlhZGUxNzI5OWVmZjdjYzUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;7;46.56703, 11.63700;Stefan Maass;27/06/2024;Geotrail Bula - Panidersattel - Pufels 7
Geotrail Bula - Panidersattel - Pufels;Loop;7,1;374;2,34;Moderate;4,3;29;/Users/just/Documents/ERM/Hiking trail images/Geotrail Bula - Panidersattel - Pufels/Image 8.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMzk0MTY5MjUvMGFkOGUxYWJiZWJjODVhNTA0MmE0N2NjYTk0MTYzZTMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;8;46.56746, 11.63686;GIANCARLO MARINO;12/08/2021;Geotrail Bula - Panidersattel - Pufels 8
Geotrail Bula - Panidersattel - Pufels;Loop;7,1;374;2,34;Moderate;4,3;29;/Users/just/Documents/ERM/Hiking trail images/Geotrail Bula - Panidersattel - Pufels/Image 9.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMzk0MTY5MTgvOTRkZDVlNGU1Yzg4Y2Y1ZTY2ZmY3ZmQ3YTc5ZGQzMjAuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;9;46.56897, 11.63469;GIANCARLO MARINO;12/08/2021;Geotrail Bula - Panidersattel - Pufels 9
Rasciesa - Malga Brogles;Out & Back;10,9;391;3,17;Moderate;4,7;199;/Users/just/Documents/ERM/Hiking trail images/Rasciesa - Malga Brogles/Image 1.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNzYzMjc0MDgvZjA5ODFmOGE2NDNmNDhhYTA0YjMxOTVhMDk5N2U1MmIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;1;46.59765, 11.67903;Corey Krosting;10/06/2024;Rasciesa - Malga Brogles 1
Rasciesa - Malga Brogles;Out & Back;10,9;391;3,17;Moderate;4,7;199;/Users/just/Documents/ERM/Hiking trail images/Rasciesa - Malga Brogles/Image 2.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvOTE4NzA0ODUvMWQyMzUzZjY2YjJlNzRhOTYxN2RhODk2NWQzNjFiNzQuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;2;46.59854, 11.68165;Internal Photos;04/02/2025;Rasciesa - Malga Brogles 2
Rasciesa - Malga Brogles;Out & Back;10,9;391;3,17;Moderate;4,7;199;/Users/just/Documents/ERM/Hiking trail images/Rasciesa - Malga Brogles/Image 3.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjQ3Nzk1ODYvOTBjYThhOGNkYzlmZGFhN2MzMDhiYmZhZjcxZmNkNTQuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;3;46.60048, 11.68074;Iaroslav Nikolenko;30/08/2023;Rasciesa - Malga Brogles 3
Rasciesa - Malga Brogles;Out & Back;10,9;391;3,17;Moderate;4,7;199;/Users/just/Documents/ERM/Hiking trail images/Rasciesa - Malga Brogles/Image 4.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvODAwNzQyMzQvYTM1ZDZhYjQ2YzY5NWZkMDdjZDM0YzBhOTNkNGUwNGUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;4;46.60330, 11.67793;Jill Aspinall;29/07/2024;Rasciesa - Malga Brogles 4
